what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427305879971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427305880048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305884905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305901166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305912880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305923242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427305924187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427305924568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305928462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305932221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427305937731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306041817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306147699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306153275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427306175228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306176269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306181304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306200477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306204204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306229757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306346128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427306348645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306349573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306371593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306374214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306375175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427306391080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306391923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306393347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306421302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306421437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306429070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306436598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427306443131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306443803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306449337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306457833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306481102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306482724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306482834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306483828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306503049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306506649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1427306509101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306509351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306512717
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427306517055
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427306519579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306533666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306536297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306547741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306644180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306663772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306690107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306690531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427306696563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306801029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306815381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306817009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427306856844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427306884836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306886147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306939960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427306943386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427306949150
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427306953424
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427306959003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1427306989518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427306990028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427307001395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427307008035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307012251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307019686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307035352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307038493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307149282
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427307149289
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427307153826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307216837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307234776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307241656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307242801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307261118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307264492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307264572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307265697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307273357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307273451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307277769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307283353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307305025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307353555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307362057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307368167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307368255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307370479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427307376209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307416758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307419046
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427307419115
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,22.3.0.v201310242005-887826,"overlay.com.android.ide.eclipse.adt.overlay",1427307419301
stopped,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1427307419302
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1427307419302
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1427307419303
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1427307419303
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1427307419304
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1427307419304
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1427307419304
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1427307419306
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1427307419306
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1427307419307
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1427307419307
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1427307419307
